"Type","Incentive","Game","Description","Amount","Goal"
"0 - Bid War","song on final stage (choices at: http://pastebin.com/s5mpekcw)","katamari forever","List of all choices with youtube links can be found here: http://pastebin.com/S5MPeKcw","$246.00","(None)"
"1 - Bid option","katamari on the rocks","katamari forever","","$75.0","(None)"
"1 - Bid option","katamari on the swing","katamari forever","","$60.0","(None)"
"1 - Bid option","everlasting love + you","katamari forever","","$35.0","(None)"
"1 - Bid option","lonely rolling star no more","katamari forever","","$30.0","(None)"
"1 - Bid option","the moon and the prince","katamari forever","","$30.0","(None)"
"1 - Bid option","katamari on the wings","katamari forever","","$6.0","(None)"
"1 - Bid option","everlasting love","katamari forever","","$5.0","(None)"
"1 - Bid option","nana nan damacy","katamari forever","","$5.0","(None)"
"1 - Bid option","a crimson rose and a gin tonic","katamari forever","","$0.0","(None)"
"1 - Bid option","bluffing spirit","katamari forever","","$0.0","(None)"
"1 - Bid option","cherry blossom color season","katamari forever","","$0.0","(None)"
"1 - Bid option","do re mi katamari","katamari forever","","$0.0","(None)"
"1 - Bid option","galactic s o u l","katamari forever","","$0.0","(None)"
"1 - Bid option","houston","katamari forever","","$0.0","(None)"
"1 - Bid option","katamaresort","katamari forever","","$0.0","(None)"
"1 - Bid option","katamari dancing all night","katamari forever","","$0.0","(None)"
"1 - Bid option","katamari on the funk","katamari forever","","$0.0","(None)"
"1 - Bid option","nana nan damacy alternate","katamari forever","","$0.0","(None)"
"1 - Bid option","sayonara rolling star","katamari forever","","$0.0","(None)"
"1 - Bid option","scorching savannah","katamari forever","","$0.0","(None)"
"1 - Bid option","shadow and light","katamari forever","","$0.0","(None)"
"1 - Bid option","the royal academy of katamari","katamari forever","","$0.0","(None)"
"1 - Bid option","you are smart","katamari forever","","$0.0","(None)"
"0 - Bid War","brossentia&#39;s lackey","littlebigplanet","Pick any available person on-site to &#39;assist&#39; Brossentia on selected stages.","$106.00","(None)"
"1 - Bid option","Deathfire","littlebigplanet","","$60.0","(None)"
"1 - Bid option","UltraJman","littlebigplanet","","$46.0","(None)"
"0 - Bid War","costume choice","littlebigplanet","Bidding will close about 1 hour before the run starts, at which point Brossentia will purchase the selected costume. Any availiable costume for LittleBigPlanet 1 can be selected. We&#39;ve pre-entered Brossentia&#39;s recommended choices.","$148.00","(None)"
"1 - Bid option","Ezio Costume","littlebigplanet","","$60.0","(None)"
"1 - Bid option","Iron Man Costume","littlebigplanet","","$48.0","(None)"
"1 - Bid option","Jack Sparrow Costume","littlebigplanet","","$30.0","(None)"
"1 - Bid option","Guile Costume","littlebigplanet","","$10.0","(None)"
"1 - Bid option","Chun-Li Costume","littlebigplanet","","$0.0","(None)"
"1 - Bid option","Hulk Costume","littlebigplanet","","$0.0","(None)"
"1 - Bid option","Ico Costume","littlebigplanet","","$0.0","(None)"
"1 - Bid option","Sonic Costume","littlebigplanet","","$0.0","(None)"
"1 - Bid option","Tails Costume","littlebigplanet","","$0.0","(None)"
"1 - Bid option","Wolverine Costume","littlebigplanet","","$0.0","(None)"
"0 - Bid War","Save vs Incarcerate Animals","littlebigplanet","","$26.00","(None)"
"1 - Bid option","Incarcerate the Animals","littlebigplanet","","$25.0","(None)"
"1 - Bid option","Save the Animals","littlebigplanet","","$1.0","(None)"
"0 - Donation Goal","blaster master","bonus games","","$310.00","$300.00"
"0 - Donation Goal","castlevania: symphony of the night","bonus games","","$300.00","$300.00"
"0 - Donation Goal","die hard","bonus games","","$50.00","$50.00"
"0 - Donation Goal","mega man 9 (buster only)","bonus games","","$315.00","$300.00"
"0 - Donation Goal","simcity","bonus games","","$174.00","$150.00"
"0 - Donation Goal","sunset riders (cormano)","bonus games","","$278.00","$150.00"
"0 - Donation Goal","tmnt 4: turtles in time (raph)","bonus games","","$200.00","$200.00"
