"Type","Incentive","Game","Description","Amount","Goal"
"1 - Bid option","Rinku","The Legend of Zelda: The Wind Waker HD","","$5.0","(None)"
"1 - Bid option","Yabbi","The Legend of Zelda: The Wind Waker HD","","$5.0","(None)"
"0 - Donation Goal","BONUS: TASBot plays Celeste","TASBot Plays Celeste","If met, we will replace SETUP BLOCK 6 with a TASBot plays Celeste segment, created by DevilSquirrel and KDT, and presented by dwangoAC.","$65,265.32","$65,000.00"
"0 - Bid War","Save or Kill the Animals...Again","TASBot plays Super Metroid 0% by Sniq and total","Choose whether the animals live or die at the end of the Super Metroid TAS Run.","$147,369.10","(None)"
"1 - Bid option","Save the Animals","TASBot plays Super Metroid 0% by Sniq and total","","$75,094.8","(None)"
"1 - Bid option","Kill the Animals","TASBot plays Super Metroid 0% by Sniq and total","","$72,274.3","(None)"
"0 - Bid War","Charmander&#39;s Name","Pokemon Yellow/Red","Choose the name given to the Charmander that will be acquired during the Pok\xc3\xa9mon Yellow part of the run. 10 character limit.","$3,355.03","(None)"
"1 - Bid option","Waluigi","Pokemon Yellow/Red","","$2,160.0","(None)"
"1 - Bid option","Fire Doge","Pokemon Yellow/Red","","$300.0","(None)"
"1 - Bid option","Charizard","Pokemon Yellow/Red","","$290.0","(None)"
"1 - Bid option","Hamilton","Pokemon Yellow/Red","","$190.0","(None)"
"1 - Bid option","Trogdor","Pokemon Yellow/Red","","$180.0","(None)"
"1 - Bid option","Lord Gwyn","Pokemon Yellow/Red","","$70.0","(None)"
"1 - Bid option","Striker","Pokemon Yellow/Red","","$50.0","(None)"
"1 - Bid option","Hawt Trash","Pokemon Yellow/Red","","$45.0","(None)"
"1 - Bid option","Christmas","Pokemon Yellow/Red","","$35.0","(None)"
"1 - Bid option","Drogon","Pokemon Yellow/Red","","$35.0","(None)"
"0 - Donation Goal","Get Moltres and Lapras","Pokemon Yellow/Red","If met, MeGotsThis will include Moltres and Lapras in his Pok\xc3\xa9mon roster!","$15,931.06","$30,000.00"
"0 - Bid War","Nidoran&#39;s Name","Pokemon Yellow/Red","Choose the name given to the Nidorans that will be caught in the Pok\xc3\xa9mon Red/Blue + Yellow run. 10 character limit, top two are chosen.","$3,137.00","(None)"
"1 - Bid option","OBB","Pokemon Yellow/Red","","$1,060.0","(None)"
"1 - Bid option","Stop! I","Pokemon Yellow/Red","","$990.0","(None)"
"1 - Bid option","Waluigi","Pokemon Yellow/Red","","$531.0",""
"1 - Bid option","TRex","Pokemon Yellow/Red","","$265.0","(None)"
"1 - Bid option","Baragon","Pokemon Yellow/Red","","$105.0","(None)"
"1 - Bid option","Squirtle","Pokemon Yellow/Red","","$60.0","(None)"
"1 - Bid option","PoisonBuns","Pokemon Yellow/Red","","$45.0","(None)"
"1 - Bid option","Godnido","Pokemon Yellow/Red","","$36.0","(None)"
"1 - Bid option","Pok\xc3\xa9archy","Pokemon Yellow/Red","","$20.0","(None)"
"1 - Bid option","Daddy","Pokemon Yellow/Red","","$10.0","(None)"
"1 - Bid option","Knodl","Pokemon Yellow/Red","","$10.0","(None)"
"1 - Bid option","PlayVGC","Pokemon Yellow/Red","","$5.0","(None)"
"0 - Bid War","Paras&#39;s Name","Pokemon Yellow/Red","Choose the name given to the Paras that will be used in the Pok\xc3\xa9mon Red/Blue part of the run.","$2,165.00","(None)"
"1 - Bid option","ATK","Pokemon Yellow/Red","","$1,000.0","(None)"
"1 - Bid option","AveryBaa","Pokemon Yellow/Red","","$380.0","(None)"
"1 - Bid option","Waluigi","Pokemon Yellow/Red","","$320.0","(None)"
"1 - Bid option","Fnazldor","Pokemon Yellow/Red","","$200.0","(None)"
"1 - Bid option","Doggo","Pokemon Yellow/Red","","$60.0","(None)"
"1 - Bid option","France","Pokemon Yellow/Red","","$50.0","(None)"
"1 - Bid option","irategamer","Pokemon Yellow/Red","","$50.0","(None)"
"1 - Bid option","Vinny","Pokemon Yellow/Red","","$50.0","(None)"
"1 - Bid option","Klundt","Pokemon Yellow/Red","","$20.0","(None)"
"1 - Bid option","BugHat","Pokemon Yellow/Red","","$15.0","(None)"
"1 - Bid option","JohnCena","Pokemon Yellow/Red","","$10.0","(None)"
"1 - Bid option","Gilbert","Pokemon Yellow/Red","","$5.0","(None)"
"1 - Bid option","Leon","Pokemon Yellow/Red","","$5.0","(None)"
"0 - Bid War","Pidgey&#39;s Name","Pokemon Yellow/Red","Choose the name given to the Pidgey that will be used in the Pok\xc3\xa9mon Red/Blue part of the run.","$3,801.50","(None)"
"1 - Bid option","Bird Jesus","Pokemon Yellow/Red","","$1,397.0","(None)"
"1 - Bid option","D. DeVito","Pokemon Yellow/Red","","$1,155.0","(None)"
"1 - Bid option","Waluigi","Pokemon Yellow/Red","","$547.5","(None)"
"1 - Bid option","Ms.Beakman","Pokemon Yellow/Red","","$500.0","(None)"
"1 - Bid option","aaabaaajss","Pokemon Yellow/Red","","$147.0","(None)"
"1 - Bid option","Birb","Pokemon Yellow/Red","","$40.0","(None)"
"1 - Bid option","banana","Pokemon Yellow/Red","","$5.0","(None)"
"1 - Bid option","Gill","Pokemon Yellow/Red","","$5.0","(None)"
"1 - Bid option","Girthquake","Pokemon Yellow/Red","","$5.0","(None)"
"0 - Bid War","Pikachu&#39;s Name","Pokemon Yellow/Red","Choose the name given to the Pikachu used in the Pok\xc3\xa9mon Yellow part of the run. 10 character limit.","$3,881.51","(None)"
"1 - Bid option","CATFOOD","Pokemon Yellow/Red","","$1,550.0","(None)"
"1 - Bid option","Waluigi","Pokemon Yellow/Red","","$846.0","(None)"
"1 - Bid option","FrankZappa","Pokemon Yellow/Red","","$392.5","(None)"
"1 - Bid option","Deadpool","Pokemon Yellow/Red","","$375.0","(None)"
"1 - Bid option","NoMames","Pokemon Yellow/Red","","$232.0","(None)"
"1 - Bid option","Shrek","Pokemon Yellow/Red","","$171.0","(None)"
"1 - Bid option","Vanjie","Pokemon Yellow/Red","","$55.0","(None)"
"1 - Bid option","SourPls","Pokemon Yellow/Red","","$50.0","(None)"
"1 - Bid option","Lambtron","Pokemon Yellow/Red","","$30.0","(None)"
"1 - Bid option","Banana","Pokemon Yellow/Red","","$25.0","(None)"
"1 - Bid option","Devito","Pokemon Yellow/Red","","$25.0","(None)"
"1 - Bid option","Sparky","Pokemon Yellow/Red","","$25.0","(None)"
"1 - Bid option","USER0NE","Pokemon Yellow/Red","","$25.0","(None)"
"1 - Bid option","MY KNEE","Pokemon Yellow/Red","","$20.0","(None)"
"1 - Bid option","Peepums","Pokemon Yellow/Red","","$20.0","(None)"
"1 - Bid option","Steph","Pokemon Yellow/Red","","$20.0","(None)"
"1 - Bid option","Your pet","Pokemon Yellow/Red","","$20.0","(None)"
"0 - Bid War","Red vs Blue","Pokemon Yellow/Red","For the 2G1C Pok\xc3\xa9mon run, we have the option of either running Red+Yellow or Blue+Yellow. So, which was best, Red or Blue?","$1,469.00","(None)"
"1 - Bid option","Blue","Pokemon Yellow/Red","","$1,054.0","(None)"
"1 - Bid option","Red","Pokemon Yellow/Red","","$415.0","(None)"
"0 - Bid War","Rival&#39;s Name","Pokemon Yellow/Red","Name the Rival for the Pok\xc3\xa9mon Red/Blue + Yellow run. 7 character limit.","$1,935.51","(None)"
"1 - Bid option","A Jerk","Pokemon Yellow/Red","","$625.0","(None)"
"1 - Bid option","Boogers","Pokemon Yellow/Red","","$466.0","(None)"
"1 - Bid option","Tibbles","Pokemon Yellow/Red","","$257.0","(None)"
"1 - Bid option","Squirtle","Pokemon Yellow/Red","","$170.0","(None)"
"1 - Bid option","Shen","Pokemon Yellow/Red","","$140.0","(None)"
"1 - Bid option","DeadlyPinfish","Pokemon Yellow/Red","","$125.0","(None)"
"1 - Bid option","Pokemon","Pokemon Yellow/Red","","$55.0","(None)"
"1 - Bid option","Pikachu","Pokemon Yellow/Red","","$50.0","(None)"
"1 - Bid option","Ciampa","Pokemon Yellow/Red","","$30.0","(None)"
"1 - Bid option","Waluigi","Pokemon Yellow/Red","","$17.5","(None)"
"0 - Bid War","Spearow&#39;s Name","Pokemon Yellow/Red","Choose the name given to the Spearow that will be used in the Pok\xc3\xa9mon Yellow part of the run. 10 character limit.","$1,655.01","(None)"
"1 - Bid option","Edith Piaf","Pokemon Yellow/Red","","$1,590.0","(None)"
"1 - Bid option","Brittney","Pokemon Yellow/Red","","$30.0","(None)"
"1 - Bid option","PIPO","Pokemon Yellow/Red","","$30.0","(None)"
"1 - Bid option","WALUIJI","Pokemon Yellow/Red","","$5.0","(None)"
"0 - Bid War","Squirtle&#39;s Name","Pokemon Yellow/Red","Squirtle will be the starter pokemon for Pok\xc3\xa9mon Red/Blue. Choose its name. 10 character limit.","$1,706.37","(None)"
"1 - Bid option","Fluffy","Pokemon Yellow/Red","","$1,050.0","(None)"
"1 - Bid option","Pokehero","Pokemon Yellow/Red","","$150.0","(None)"
"1 - Bid option","Bulbasaur","Pokemon Yellow/Red","","$110.3","(None)"
"1 - Bid option","Soup","Pokemon Yellow/Red","","$90.0","(None)"
"1 - Bid option","Slowpoke","Pokemon Yellow/Red","","$75.0","(None)"
"1 - Bid option","Flubble","Pokemon Yellow/Red","","$50.0","(None)"
"1 - Bid option","Gohan","Pokemon Yellow/Red","","$50.0","(None)"
"1 - Bid option","Lil Squirt","Pokemon Yellow/Red","","$50.0","(None)"
"1 - Bid option","Mijo","Pokemon Yellow/Red","","$50.0","(None)"
"1 - Bid option","Olaf","Pokemon Yellow/Red","","$26.0","(None)"
"1 - Bid option","Caesar","Pokemon Yellow/Red","","$5.0","(None)"
"0 - Bid War","Trainer&#39;s Name","Pokemon Yellow/Red","Name the Trainer for the Pok\xc3\xa9mon Red/Blue + Yellow run. 7 character limit.","$1,297.22","(None)"
"1 - Bid option","I never","Pokemon Yellow/Red","","$500.0","(None)"
"1 - Bid option","WALUIGI","Pokemon Yellow/Red","","$345.0","(None)"
"1 - Bid option","Aquila","Pokemon Yellow/Red","","$155.0","(None)"
"1 - Bid option","...","Pokemon Yellow/Red","","$140.0","(None)"
"1 - Bid option","Mr_Shasta","Pokemon Yellow/Red","","$55.0","(None)"
"1 - Bid option","Memebig","Pokemon Yellow/Red","","$25.0","(None)"
"1 - Bid option","Flutter","Pokemon Yellow/Red","","$22.2","(None)"
"1 - Bid option","Gargano","Pokemon Yellow/Red","","$15.0","(None)"
"1 - Bid option","PIZZA","Pokemon Yellow/Red","","$15.0","(None)"
"1 - Bid option","No Way!","Pokemon Yellow/Red","","$10.0","(None)"
"1 - Bid option","Shorts","Pokemon Yellow/Red","","$10.0","(None)"
"1 - Bid option","ARBYS","Pokemon Yellow/Red","","$5.0","(None)"
"0 - Bid War","(Yellow) Squirtle&#39;s Name","Pokemon Yellow/Red","Choose the name given to the Squirtle that will be used in the Pok\xc3\xa9mon Yellow side of the run. This is a different pok\xc3\xa9mon to the one used in the Red/Blue side and will be named differently. 10 character limit.","$1,726.00","(None)"
"1 - Bid option","Dona&#39;tor","Pokemon Yellow/Red","","$521.0","(None)"
"1 - Bid option","Mr Clean","Pokemon Yellow/Red","","$480.0","(None)"
"1 - Bid option","Botticelli","Pokemon Yellow/Red","","$380.0","(None)"
"1 - Bid option","Donatello","Pokemon Yellow/Red","","$95.0","(None)"
"1 - Bid option","Leonardo","Pokemon Yellow/Red","","$80.0","(None)"
"1 - Bid option","Pausa","Pokemon Yellow/Red","","$50.0","(None)"
"1 - Bid option","X","Pokemon Yellow/Red","","$50.0","(None)"
"1 - Bid option","Raphael","Pokemon Yellow/Red","","$35.0","(None)"
"1 - Bid option","Horst","Pokemon Yellow/Red","","$20.0","(None)"
"1 - Bid option","Michlanglo","Pokemon Yellow/Red","","$10.0","(None)"
"1 - Bid option","duel","Pokemon Yellow/Red","","$5.0","(None)"
"0 - Donation Goal","Handcam","Hob","If met, we will set up a Handcam for Halfcoordinated&#39;s Hob 1 handed run.","$10,027.74","$10,000.00"
"0 - Donation Goal","Ram-page Mode","I Am Bread","If met, Nerd_Squared will show off the Ram-page bonus mode after the I Am Bread run.","$10,668.96","$10,000.00"
"0 - Bid War","Language","Ratchet: Deadlocked","Choose the language used for the Ratchet: Deadlocked run.","$1,882.02","(None)"
"1 - Bid option","French","Ratchet: Deadlocked","","$1,521.0","(None)"
"1 - Bid option","English","Ratchet: Deadlocked","","$321.0","(None)"
"1 - Bid option","Spanish","Ratchet: Deadlocked","","$40.0","(None)"
"0 - Donation Goal","Upgrade to 100%","Kirby&#39;s Adventure","If met, the category for Kirby&#39;s Adventure will be upgraded to 100% No Major Glitches.","$20,092.32","$20,000.00"
"0 - Donation Goal","All Yellow Credits","Undertale","If met, the criteria to get all Yellow Credits at the end of Undertale will be completed.","$31,854.84","$25,000.00"
"0 - Bid War","Is Anime Real?","Undertale","During the Undertale run, an extremely important existential question is asked. Is Anime Real? You decide.","$12,190.05","(None)"
"1 - Bid option","Anime is REAL","Undertale","","$9,375.3","(None)"
"1 - Bid option","Anime is NOT REAL","Undertale","","$2,814.7","(None)"
"0 - Donation Goal","Hard Level Showcase","Super Mario Maker","If met, the Super Mario Maker runners will showcase some of the more difficult levels available in the game.","$50,244.54","$50,000.00"
"0 - Bid War","Filename","The Legend of Zelda: Ocarina of Time","Choose the Filename used for the Legend of Zelda: Ocarina of Time run. 8 character limit.","$6,915.88","(None)"
"1 - Bid option","my dude","The Legend of Zelda: Ocarina of Time","","$1,670.5","(None)"
"1 - Bid option","Butters","The Legend of Zelda: Ocarina of Time","","$1,238.5","(None)"
"1 - Bid option","Iwata","The Legend of Zelda: Ocarina of Time","","$1,167.0","(None)"
"1 - Bid option","My dood","The Legend of Zelda: Ocarina of Time","","$767.8","(None)"
"1 - Bid option","ZFG","The Legend of Zelda: Ocarina of Time","","$545.0","(None)"
"1 - Bid option","Nobody","The Legend of Zelda: Ocarina of Time","","$435.0","(None)"
"1 - Bid option","glacia","The Legend of Zelda: Ocarina of Time","","$325.0","(None)"
"1 - Bid option","TitoNGus","The Legend of Zelda: Ocarina of Time","","$300.0","(None)"
"1 - Bid option","MASTER P","The Legend of Zelda: Ocarina of Time","","$150.0","(None)"
"1 - Bid option","Zelda","The Legend of Zelda: Ocarina of Time","","$120.0","(None)"
"1 - Bid option","Bilbo","The Legend of Zelda: Ocarina of Time","","$85.0","(None)"
"1 - Bid option","Biscuit","The Legend of Zelda: Ocarina of Time","","$50.0","(None)"
"1 - Bid option","LinkusGG","The Legend of Zelda: Ocarina of Time","","$22.0","(None)"
"1 - Bid option","20","The Legend of Zelda: Ocarina of Time","","$20.0","(None)"
"1 - Bid option","Donator","The Legend of Zelda: Ocarina of Time","","$20.0","(None)"
"0 - Donation Goal","BONUS: Super Mario Odyssey Any%","Super Mario Odyssey","If met, we will replace SETUP BLOCK 7 with a Super Mario Odyssey Any% run by NicroVeda.","$149,525.68","$150,000.00"
"0 - Bid War","Celes&#39; Name","Final Fantasy VI","Choose the name given to Celes for the Final Fantasy VI run. 6 character limit.","$11,179.09","(None)"
"1 - Bid option","Klaige","Final Fantasy VI","","$5,424.5","(None)"
"1 - Bid option","Pterry","Final Fantasy VI","","$2,810.0","(None)"
"1 - Bid option","Waifu","Final Fantasy VI","","$550.0","(None)"
"1 - Bid option","Booboo","Final Fantasy VI","","$500.0","(None)"
"1 - Bid option","Imogen","Final Fantasy VI","","$462.0","(None)"
"1 - Bid option","borg.","Final Fantasy VI","","$395.0","(None)"
"1 - Bid option","Tifa","Final Fantasy VI","","$322.5","(None)"
"1 - Bid option","Esenta","Final Fantasy VI","","$295.0","(None)"
"1 - Bid option","Kelly","Final Fantasy VI","","$125.0","(None)"
"1 - Bid option","Terra","Final Fantasy VI","","$100.0","(None)"
"1 - Bid option","Monika","Final Fantasy VI","","$95.0","(None)"
"1 - Bid option","Kutan","Final Fantasy VI","","$50.0","(None)"
"1 - Bid option","Nancy","Final Fantasy VI","","$50.0","(None)"
"0 - Bid War","Cyan&#39;s Name","Final Fantasy VI","Choose the name given to Cyan for the Final Fantasy VI run. 6 character limit.","$2,506.84","(None)"
"1 - Bid option","Mr Sir","Final Fantasy VI","","$1,275.0","(None)"
"1 - Bid option","Aqua","Final Fantasy VI","","$436.0","(None)"
"1 - Bid option","ARBYS","Final Fantasy VI","","$337.0","(None)"
"1 - Bid option","MyDude","Final Fantasy VI","","$292.8","(None)"
"1 - Bid option","borg.","Final Fantasy VI","","$100.0","(None)"
"1 - Bid option","Pink","Final Fantasy VI","","$31.0","(None)"
"1 - Bid option","&#39;Tash","Final Fantasy VI","","$15.0","(None)"
"1 - Bid option","Hien","Final Fantasy VI","","$10.0","(None)"
"1 - Bid option","Blue","Final Fantasy VI","","$5.0","(None)"
"1 - Bid option","Monika","Final Fantasy VI","","$5.0","(None)"
"0 - Bid War","Edgar&#39;s Name","Final Fantasy VI","Choose the name given to Edgar for the Final Fantasy VI run. 6 character limit.","$2,865.02","(None)"
"1 - Bid option","Manu","Final Fantasy VI","","$2,234.0","(None)"
"1 - Bid option","Keith","Final Fantasy VI","","$310.0","(None)"
"1 - Bid option","ARBYS","Final Fantasy VI","","$116.0","(None)"
"1 - Bid option","borg.","Final Fantasy VI","","$100.0","(None)"
"1 - Bid option","TeBro","Final Fantasy VI","","$55.0","(None)"
"1 - Bid option","Monika","Final Fantasy VI","","$25.0","(None)"
"1 - Bid option","Loads","Final Fantasy VI","","$20.0","(None)"
"1 - Bid option","Gus","Final Fantasy VI","","$5.0","(None)"
"0 - Donation Goal","Fight Ifrit and Shiva","Final Fantasy VI","If met, puwexil will fight the normally skipped Ifrit and Shiva during the Final Fantasy VI run.","$18,804.01","$15,000.00"
"0 - Donation Goal","Fight KatanaSoul","Final Fantasy VI","If met, puwexil will fight the KatanaSoul optional boss during the Final Fantasy VI run.","$76,327.35","$75,000.00"
"0 - Donation Goal","Fight Magimaster","Final Fantasy VI","If met, puwexil will fight the Magimaster boss during the Final Fantasy VI run.","$33,468.42","$25,000.00"
"0 - Donation Goal","Fight Wrexsoul","Final Fantasy VI","If met, puwexil will fight the normally skipped Wrexsoul during the Final Fantasy VI run.","$51,078.98","$66,666.00"
"0 - Bid War","Gau&#39;s Name","Final Fantasy VI","Choose the name given to Gau for the Final Fantasy VI run. 6 character limit.","$2,307.30","(None)"
"1 - Bid option","ARBYS","Final Fantasy VI","","$1,366.2","(None)"
"1 - Bid option","borg.","Final Fantasy VI","","$200.0","(None)"
"1 - Bid option","BUSTIN","Final Fantasy VI","","$175.0","(None)"
"1 - Bid option","Kirune","Final Fantasy VI","","$150.0","(None)"
"1 - Bid option","Shashi","Final Fantasy VI","","$116.0","(None)"
"1 - Bid option","Bif","Final Fantasy VI","","$100.0","(None)"
"1 - Bid option","Vaughn","Final Fantasy VI","","$75.0","(None)"
"1 - Bid option","aRando","Final Fantasy VI","","$40.0","(None)"
"1 - Bid option","Dutsy","Final Fantasy VI","","$30.0","(None)"
"1 - Bid option","Leo.Jr","Final Fantasy VI","","$25.0","(None)"
"1 - Bid option","Nosy","Final Fantasy VI","","$15.0","(None)"
"1 - Bid option","Busey","Final Fantasy VI","","$10.1","(None)"
"1 - Bid option","Monika","Final Fantasy VI","","$5.0","(None)"
"0 - Bid War","Gogo&#39;s Name","Final Fantasy VI","Choose the name given to Gogo for the Final Fantasy VI run. 6 character limit.","$11,710.78","(None)"
"1 - Bid option","Kanon","Final Fantasy VI","","$3,947.0","(None)"
"1 - Bid option","Gogogo","Final Fantasy VI","","$3,546.0","(None)"
"1 - Bid option","BILL!!","Final Fantasy VI","","$1,832.1","(None)"
"1 - Bid option","ARBYS","Final Fantasy VI","","$1,310.6","(None)"
"1 - Bid option","Kev1","Final Fantasy VI","","$330.0","(None)"
"1 - Bid option","borg.","Final Fantasy VI","","$235.0","(None)"
"1 - Bid option","Bunny","Final Fantasy VI","","$175.0","(None)"
"1 - Bid option","Monika","Final Fantasy VI","","$105.0","(None)"
"1 - Bid option","furit","Final Fantasy VI","","$50.0","(None)"
"1 - Bid option","Jojo","Final Fantasy VI","","$50.0","(None)"
"1 - Bid option","Tim","Final Fantasy VI","","$50.0","(None)"
"1 - Bid option","OgOg","Final Fantasy VI","","$30.0","(None)"
"1 - Bid option","Shoppy","Final Fantasy VI","","$30.0","(None)"
"1 - Bid option","MrPopo","Final Fantasy VI","","$15.0","(None)"
"1 - Bid option","Nogo","Final Fantasy VI","","$5.0","(None)"
"0 - Bid War","Locke&#39;s Name","Final Fantasy VI","Choose the name given to Locke for the Final Fantasy VI run. 6 character limit.","$2,658.55","(None)"
"1 - Bid option","JoJo","Final Fantasy VI","","$1,327.0","(None)"
"1 - Bid option","Zidane","Final Fantasy VI","","$325.0","(None)"
"1 - Bid option","Lacke","Final Fantasy VI","","$320.5","(None)"
"1 - Bid option","Kenobi","Final Fantasy VI","","$250.0","(None)"
"1 - Bid option","ARBYS","Final Fantasy VI","","$231.0","(None)"
"1 - Bid option","borg.","Final Fantasy VI","","$100.0","(None)"
"1 - Bid option","Snake","Final Fantasy VI","","$25.0","(None)"
"1 - Bid option","Tychus","Final Fantasy VI","","$25.0","(None)"
"1 - Bid option","Dingis","Final Fantasy VI","","$15.0","(None)"
"1 - Bid option","Marshe","Final Fantasy VI","","$15.0","(None)"
"1 - Bid option","Thief","Final Fantasy VI","","$10.0","(None)"
"1 - Bid option","Harold","Final Fantasy VI","","$5.0","(None)"
"1 - Bid option","Liam","Final Fantasy VI","","$5.0","(None)"
"1 - Bid option","Monika","Final Fantasy VI","","$5.0","(None)"
"0 - Bid War","Mog&#39;s Name","Final Fantasy VI","Choose the name given to Mog for the Final Fantasy VI run. 6 character limit.","$10,888.25","(None)"
"1 - Bid option","Maple","Final Fantasy VI","","$4,578.0","(None)"
"1 - Bid option","GUZZ","Final Fantasy VI","","$3,750.0","(None)"
"1 - Bid option","borg.","Final Fantasy VI","","$880.0","(None)"
"1 - Bid option","ARBYS","Final Fantasy VI","","$737.2","(None)"
"1 - Bid option","Kupo","Final Fantasy VI","","$195.0","(None)"
"1 - Bid option","DeVito","Final Fantasy VI","","$139.0","(None)"
"1 - Bid option","Poro","Final Fantasy VI","","$120.0","(None)"
"1 - Bid option","Sqeeky","Final Fantasy VI","","$115.0","(None)"
"1 - Bid option","Maug","Final Fantasy VI","","$105.0","(None)"
"1 - Bid option","Duck","Final Fantasy VI","","$90.0","(None)"
"1 - Bid option","Shulk","Final Fantasy VI","","$85.0","(None)"
"1 - Bid option","Monty","Final Fantasy VI","","$30.0","(None)"
"1 - Bid option","Dog","Final Fantasy VI","","$20.0","(None)"
"1 - Bid option","Mogus","Final Fantasy VI","","$20.0","(None)"
"1 - Bid option","Chadwick","Final Fantasy VI","","$10.0","(None)"
"1 - Bid option","Boris","Final Fantasy VI","","$9.0","(None)"
"1 - Bid option","Monika","Final Fantasy VI","","$5.0","(None)"
"0 - Donation Goal","Perform during the Opera","Final Fantasy VI","If met, GDQ staff member Sumichu of Snake Eater fame will perform the Aria during the Opera sequence of the Final Fantasy VI run.","$25,500.11","$25,000.00"
"0 - Bid War","Relm&#39;s Name","Final Fantasy VI","Choose the name given to Relm for the Final Fantasy VI run. 6 character limit.","$2,782.51","(None)"
"1 - Bid option","Oxydo","Final Fantasy VI","","$2,267.0","(None)"
"1 - Bid option","OKeefe","Final Fantasy VI","","$150.0","(None)"
"1 - Bid option","PJ","Final Fantasy VI","","$145.0","(None)"
"1 - Bid option","borg.","Final Fantasy VI","","$100.0","(None)"
"1 - Bid option","ARBYS","Final Fantasy VI","","$90.0","(None)"
"1 - Bid option","Fanta","Final Fantasy VI","","$15.5","(None)"
"1 - Bid option","Monika","Final Fantasy VI","","$15.0","(None)"
"0 - Bid War","Sabin&#39;s Name","Final Fantasy VI","Choose the name given to Sabin for the Final Fantasy VI run. 6 character limit.","$3,752.00","(None)"
"1 - Bid option","MRMV","Final Fantasy VI","","$2,502.0","(None)"
"1 - Bid option","Chris","Final Fantasy VI","","$310.0","(None)"
"1 - Bid option","YOUTH","Final Fantasy VI","","$225.0","(None)"
"1 - Bid option","J Cena","Final Fantasy VI","","$185.0","(None)"
"1 - Bid option","Pedro","Final Fantasy VI","","$150.0","(None)"
"1 - Bid option","borg.","Final Fantasy VI","","$100.0","(None)"
"1 - Bid option","Guile","Final Fantasy VI","","$80.0","(None)"
"1 - Bid option","Zangif","Final Fantasy VI","","$70.0","(None)"
"1 - Bid option","CALEB","Final Fantasy VI","","$50.0","(None)"
"1 - Bid option","Monika","Final Fantasy VI","","$30.0","(None)"
"1 - Bid option","MachoM","Final Fantasy VI","","$25.0","(None)"
"1 - Bid option","Goku","Final Fantasy VI","","$20.0","(None)"
"1 - Bid option","Arbys","Final Fantasy VI","","$5.0","(None)"
"0 - Bid War","Setzer&#39;s Name","Final Fantasy VI","Choose the name given to Setzer for the Final Fantasy VI run. 6 character limit.","$2,464.33","(None)"
"1 - Bid option","ClbSda","Final Fantasy VI","","$1,031.0","(None)"
"1 - Bid option","Monika","Final Fantasy VI","","$779.9","(None)"
"1 - Bid option","Draco","Final Fantasy VI","","$150.0","(None)"
"1 - Bid option","Lore","Final Fantasy VI","","$144.0","(None)"
"1 - Bid option","borg.","Final Fantasy VI","","$110.0","(None)"
"1 - Bid option","Carlos","Final Fantasy VI","","$100.0","(None)"
"1 - Bid option","ARBYS","Final Fantasy VI","","$64.3","(None)"
"1 - Bid option","Moe","Final Fantasy VI","","$50.0","(None)"
"1 - Bid option","NoHobo","Final Fantasy VI","","$25.0","(None)"
"1 - Bid option","Hobo","Final Fantasy VI","","$10.0","(None)"
"0 - Bid War","Shadow&#39;s Name","Final Fantasy VI","Choose the name given to Shadow for the Final Fantasy VI run. 6 character limit.","$3,623.36","(None)"
"1 - Bid option","ARBYS","Final Fantasy VI","","$2,978.3","(None)"
"1 - Bid option","Taffer","Final Fantasy VI","","$260.0","(None)"
"1 - Bid option","Monika","Final Fantasy VI","","$155.0","(None)"
"1 - Bid option","MICRO","Final Fantasy VI","","$105.0","(None)"
"1 - Bid option","borg.","Final Fantasy VI","","$100.0","(None)"
"1 - Bid option","DaveKp","Final Fantasy VI","","$10.0","(None)"
"1 - Bid option","Nero","Final Fantasy VI","","$5.0","(None)"
"1 - Bid option","Rora","Final Fantasy VI","","$5.0","(None)"
"1 - Bid option","Taru","Final Fantasy VI","","$4.9","(None)"
"0 - Bid War","Strago&#39;s Name","Final Fantasy VI","Choose the name given to Strago for the Final Fantasy VI run. 6 character limit.","$1,701.00","(None)"
"1 - Bid option","DrBob","Final Fantasy VI","","$525.0","(None)"
"1 - Bid option","Zendor","Final Fantasy VI","","$435.0","(None)"
"1 - Bid option","MrBone","Final Fantasy VI","","$170.0","(None)"
"1 - Bid option","Bernie","Final Fantasy VI","","$100.0","(None)"
"1 - Bid option","borg.","Final Fantasy VI","","$100.0","(None)"
"1 - Bid option","Merle","Final Fantasy VI","","$100.0","(None)"
"1 - Bid option","Steve-O","Final Fantasy VI","","$100.0","(None)"
"1 - Bid option","ARBYS","Final Fantasy VI","","$91.0","(None)"
"1 - Bid option","Goobie","Final Fantasy VI","","$50.0","(None)"
"1 - Bid option","Kass","Final Fantasy VI","","$20.0","(None)"
"1 - Bid option","Manu","Final Fantasy VI","","$5.0","(None)"
"1 - Bid option","Monika","Final Fantasy VI","","$5.0","(None)"
"1 - Bid option","KennyOmega","Final Fantasy VI","","$0.0","(None)"
"0 - Donation Goal","Suplex the Phantom Train","Final Fantasy VI","Yes.","$30,562.19","$30,000.00"
"0 - Bid War","Terra&#39;s Name","Final Fantasy VI","Choose the name given to Terra for the Final Fantasy VI run. 6 character limit.","$4,362.00","(None)"
"1 - Bid option","Zandra","Final Fantasy VI","","$1,925.0","(None)"
"1 - Bid option","Tina","Final Fantasy VI","","$1,270.0","(None)"
"1 - Bid option","Earth","Final Fantasy VI","","$345.0","(None)"
